,Unnamed: 0,id,SCaCodigo,SCaTipo,SCaNombre,SHAPE_Leng,SHAPE_Area,areakm,count_hurtos,count_accidentes,count_alojamiento,count_sitp,count_restaurantes,count_parques,count_sitios,hurtos,accidentes,alojamiento,sitp,restaurantes,parques,sitios,c1_index,cluster
575,575,9238,9238,0,SANTA TERESA DE SUBA,0.042756869135499996,4.48944731409e-05,0.5582274117578596,83.0,15.0,0.0,2.0,0.0,0.0,0.0,148.6849234770338,26.8707693030784,0.0,3.582769240410453,0.0,0.0,0.0,1.0272030305352047,3
576,576,2420,2420,0,LA CORUNA,0.019417147322799998,1.9776162276e-05,0.2458514223585689,128.0,64.0,0.0,3.0,0.0,0.0,6.0,520.6396561469342,260.3198280734671,0.0,12.20249194094377,0.0,0.0,24.40498388188754,6.0721142194521915,3
577,577,9258,9258,0,CASA BLANCA SUBA I,0.012042753399200001,6.97346109988e-06,0.08671167653341856,29.0,29.0,0.0,5.0,0.0,0.0,2.0,334.4416941220533,334.4416941220533,0.0,57.66236105552644,0.0,0.0,23.064944422210573,9.724826521760313,5
578,578,201502,201502,2,SIBERIA RURAL,0.0068624488423600005,2.25828013655e-06,0.028076342546423102,7.0,0.0,0.0,1.0,0.0,0.0,0.0,249.32022354499279,0.0,0.0,35.617174792141824,0.0,0.0,0.0,4.064228720490829,0
579,579,8105,8105,0,LA MACARENA,0.0153473321597,1.26804729992e-05,0.15764775658993746,301.0,43.0,1.0,2.0,7.0,0.0,6.0,1909.3199073104515,272.75998675863593,6.343255506014788,12.686511012029577,44.40278854210352,0.0,38.05953303608873,23.461026939088697,1
580,580,3107,3107,0,SANTA INES,0.0216043467903,2.66350137996e-05,0.331127878984368,1070.0,358.0,0.0,3.0,0.0,1.0,12.0,3231.379983110733,1081.1533027604135,0.0,9.05994387788056,0.0,3.0199812926268534,36.23977551152224,22.69608886262572,1
581,581,4538,4538,0,OLARTE,0.028489779819400003,4.20643578886e-05,0.5229471255436287,497.0,102.0,0.0,13.0,0.0,0.0,15.0,950.3828890604277,195.04839976692884,0.0,24.85910977421642,0.0,0.0,28.683588201018946,8.67791835237625,0
582,582,4202,4202,0,COMUNEROS,0.0238171311706,3.30630348114e-05,0.4110462716426467,461.0,170.0,1.0,6.0,0.0,0.0,17.0,1121.5282361222385,413.5787421708905,2.4328161304170033,14.596896782502018,0.0,0.0,41.357874217089055,11.096111800414384,0
583,583,4208,4208,0,LOS EJIDOS,0.0393192347142,5.77871120365e-05,0.7184317080153109,579.0,326.0,1.0,14.0,0.0,0.0,41.0,805.922112763515,453.76616366304984,1.3919207474326682,19.486890464057357,0.0,0.0,57.0687506447394,11.31015012185506,0
584,584,2590,2590,0,LA FISCALA,0.0276744708642,1.58120427553e-05,0.1965579398363242,64.0,8.0,0.0,4.0,0.0,0.0,4.0,325.6037382834469,40.70046728543086,0.0,20.35023364271543,0.0,0.0,20.35023364271543,4.523345830553888,0
585,585,6201,6201,0,EL RECUERDO,0.0257740843157,2.73573506464e-05,0.3401236542206964,577.0,235.0,34.0,8.0,0.0,0.0,33.0,1696.4418464868115,690.9251887771243,99.9636443337116,23.52085749028508,0.0,0.0,97.02353714742596,43.560048808708466,1
586,586,7101,7101,0,LA SOLEDAD,0.029863839742700002,4.89473615082e-05,0.6085425448321636,1104.0,275.0,7.0,19.0,2.0,0.0,31.0,1814.1706103794006,451.899382114434,11.502893362912866,31.22213912790635,3.286540960832247,0.0,50.94138489289983,18.955075500034845,1
587,587,1211,1211,0,POLICARPA,0.013520592367399999,1.11137097117e-05,0.13816395536980375,121.0,36.0,0.0,1.0,0.0,0.0,3.0,875.7711059743227,260.5599984716993,0.0,7.237777735324982,0.0,0.0,21.713333205974944,6.793333561284709,3
588,588,2436,2436,0,BELLAVISTA,0.019122390012299997,1.78397926305e-05,0.2217780164352859,67.0,30.0,0.0,0.0,0.0,0.0,1.0,302.10388331951907,135.27039551620257,0.0,0.0,0.0,0.0,4.509013183873419,2.2013223939863003,3
589,589,7206,7206,0,BELALCAZAR,0.025904096813599998,2.15785617364e-05,0.2682807469641369,834.0,436.0,3.0,6.0,0.0,0.0,12.0,3108.6837554969497,1625.163210307758,11.182315667255216,22.36463133451043,0.0,0.0,44.72926266902086,28.675210946162625,1
590,590,2408,2408,0,FATIMA,0.025228961353799997,3.20452220186e-05,0.3983814046543154,329.0,146.0,1.0,11.0,0.0,0.0,13.0,825.8417590687517,366.48296907002356,2.5101573223974216,27.61173054637164,0.0,0.0,32.63204519116648,10.332778835425852,0
591,591,4603,4603,0,EL PARAISO,0.0166494745348,7.79337515769e-06,0.09689363836504897,86.0,19.0,0.0,3.0,0.0,0.0,2.0,887.5711703176328,196.09130507017468,0.0,30.961785011080217,0.0,0.0,20.64119000738681,8.480625834549494,0
592,592,4613,4613,0,PROVIVIENDA OCCIDENTAL,0.0228726607951,1.83005044621e-05,0.2275247022821804,318.0,84.0,0.0,1.0,0.0,0.0,6.0,1397.650438876788,369.19068196745343,0.0,4.395127166279208,0.0,0.0,26.370762997675246,9.418865439758562,0
593,593,4604,4604,0,BRASILIA,0.0221410308875,2.28532059573e-05,0.2841242182862723,182.0,52.0,0.0,9.0,0.0,0.0,9.0,640.5648948116911,183.0185413747689,0.0,31.67628600717154,0.0,0.0,31.67628600717154,8.238931549006661,0
594,594,5648,5648,0,VILLA AMALIA,0.028833535155500002,2.1733622106e-05,0.2702358119702914,160.0,264.0,0.0,14.0,0.0,0.0,15.0,592.0754870845532,976.9245536895127,0.0,51.8066051198984,0.0,0.0,55.50707691417686,15.963352358818819,5
595,595,102707,102707,1,OLARTE,0.20787585823600002,0.0016442385636600003,20.43691388717046,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5382417355540845,0.0,0.0,0.0,0.0,0.0,0.04893106686855314,0.005086602812712894,3
596,596,2543,2543,0,COMUNEROS,0.0162036128465,1.08926894834e-05,0.13539959876407456,112.0,125.0,0.0,6.0,0.0,0.0,2.0,827.1811809069914,923.1932822622671,0.0,44.31327754858882,0.0,0.0,14.771092516196273,13.306368561742435,5
597,597,6301,6301,0,SANTA CECILIA,0.045998794895,6.94431571437e-05,0.8634119302540412,910.0,518.0,10.0,9.0,0.0,0.0,37.0,1053.9581028631967,599.9453816298197,11.581957174320843,10.423761456888759,0.0,0.0,42.85324154498712,13.949064686815893,0
598,598,4563,4563,0,GUADALUPE,0.026817251132900004,2.00727898026e-05,0.2495454374784045,121.0,167.0,0.0,4.0,0.0,0.0,1.0,484.8816360766815,669.2168035107918,0.0,16.029144994270464,0.0,0.0,4.007286248567616,7.380186352356743,0
599,599,4406,4406,0,OSPINA PEREZ,0.0148802408249,1.40535760844e-05,0.17471495272068388,75.0,11.0,0.0,1.0,0.0,0.0,42.0,429.27064244983205,62.95969422597537,0.0,5.72360856599776,0.0,0.0,240.39155977190595,17.59128228266705,0
600,600,4533,4533,0,EL RETAZO,0.029888876012900002,3.55258311909e-05,0.4416636295520512,338.0,174.0,0.0,13.0,0.0,1.0,15.0,765.2882813620174,393.96497324553565,0.0,29.434164667769902,0.0,2.264166512905377,33.96249769358066,10.814611125414995,0
601,601,4503,4503,0,PROVIVIENDA ORIENTAL,0.0338740721523,5.85454953257e-05,0.7278570033738968,886.0,705.0,2.0,27.0,1.0,0.0,22.0,1217.2720684049884,968.5968490129986,2.7477924794694997,37.09519847283825,1.3738962397347498,0.0,30.2257172741645,16.35089536756491,0
602,602,4211,4211,0,BOCHICA,0.0181805714258,1.60939403782e-05,0.2000825516697272,104.0,96.0,0.0,3.0,0.0,1.0,4.0,519.7854542142735,479.8019577362525,0.0,14.993811179257891,0.0,4.99793705975263,19.99174823901052,9.375292601011036,4
603,603,4504,4504,0,PROVIVIENDA,0.046128143531400004,7.72804739385e-05,0.9607713869230996,984.0,800.0,2.0,22.0,0.0,0.0,21.0,1024.1770450213871,832.6642642450303,2.0816606606125756,22.898267266738333,0.0,0.0,21.857436936432045,12.595916945418983,0
604,604,1108,1108,0,SAN CRISTOBAL SUR,0.0535814711228,5.37162630059e-05,0.6677776325964864,281.0,84.0,0.0,21.0,0.0,1.0,27.0,420.7987603708764,125.79037676567123,0.0,31.447594191417807,0.0,1.4975044853056099,40.43262110325147,8.231061152977226,0
605,605,2560,2560,0,BELLAVISTA LUCERO ALTO,0.025928535583200005,1.78245018246e-05,0.22157957594782451,78.0,21.0,0.0,3.0,0.0,0.0,7.0,352.018003763879,94.77407793642895,0.0,13.539153990918422,0.0,0.0,31.591359312142988,5.045428928802271,3
606,606,8301,8301,0,CHICO NORTE II SECTOR,0.0306316299944,4.62190605259e-05,0.5746643420745045,1050.0,439.0,10.0,19.0,9.0,0.0,47.0,1827.15356273814,763.9242038495652,17.401462502268,33.0627787543092,15.6613162520412,0.0,81.7868737606596,27.09105573052062,1
607,607,6531,6531,0,CIUDAD TECHO II,0.0438057476427,6.5371734954e-05,0.8127524693639704,575.0,315.0,0.0,11.0,0.0,0.0,16.0,707.4724736917422,387.5718768919979,0.0,13.53425601845072,0.0,0.0,19.686190572291956,7.3331137514364375,0
608,608,6521,6521,0,SABANA GRANDE,0.047773660516900004,7.26674832007e-05,0.9034935577229192,378.0,204.0,0.0,8.0,0.0,0.0,22.0,418.3759770824221,225.79020985400555,0.0,8.854518033490415,0.0,0.0,24.34992459209864,5.190692574076179,3
609,609,2555,2555,0,SAN JUAN BAUTISTA,0.0202853773899,9.752415299969999e-06,0.12122825008451307,49.0,10.0,0.0,2.0,0.0,0.0,2.0,404.19621635914183,82.48902374676364,0.0,16.497804749352728,0.0,0.0,16.497804749352728,4.479597016524379,0
610,610,9113,9113,0,SAN JOSE DE BAVARIA,0.06956942943939999,0.00017546186219499999,2.181866241314647,235.0,281.0,0.0,4.0,0.0,0.0,28.0,107.7059608651375,128.78882980044102,0.0,1.8332929508959575,0.0,0.0,12.833050656271702,2.1224608023139466,3
611,611,105402,105402,1,CHARCO RURAL,0.042358923361499996,6.73616218068e-05,0.8375656716129761,11.0,10.0,0.0,0.0,0.0,0.0,0.0,13.133298525495086,11.939362295904623,0.0,0.0,0.0,0.0,0.0,0.11874959020643398,3
612,612,2307,2307,0,INGLES,0.0271740314933,3.95063883674e-05,0.4911354818603345,397.0,186.0,0.0,10.0,0.0,0.0,9.0,808.3309283545022,378.714238473394,0.0,20.3609805630857,0.0,0.0,18.32488250677713,8.172909452090309,0
613,613,2308,2308,0,CLARET,0.0237890123093,3.01749820574e-05,0.3751288427085325,284.0,166.0,1.0,7.0,0.0,0.0,14.0,757.073217696199,442.5146272449614,2.665750766535912,18.660255365751382,0.0,0.0,37.320510731502765,10.06629275588589,0
614,614,4617,4617,0,TINTALITO,0.0194077121384,9.67204962437e-06,0.1202487519566391,414.0,148.0,0.0,4.0,0.0,0.0,2.0,3442.863175405643,1230.7820047343844,0.0,33.264378506334715,0.0,0.0,16.632189253167358,24.01292917518462,1
615,615,4611,4611,0,EL JAZMIN,0.016439288609200003,1.34990567823e-05,0.16783219543594274,84.0,25.0,0.0,9.0,0.0,0.0,3.0,500.4999176815312,148.95830883378906,0.0,53.62499118016406,0.0,0.0,17.874997060054685,8.580134237441726,5
616,616,4605,4605,0,CHICALA,0.0215455706219,1.65012751072e-05,0.2051522185748488,188.0,117.0,0.0,10.0,0.0,0.0,8.0,916.3927219797972,570.3082365512568,0.0,48.74429372232964,0.0,0.0,38.99543497786371,13.492042778694206,5
617,617,205209,205209,2,EL JAZMIN,0.0122100947713,7.20344373067e-06,0.08956001028160666,14.0,0.0,0.0,0.0,0.0,0.0,0.0,156.31976767286326,0.0,0.0,0.0,0.0,0.0,0.0,0.58360768403859,3
618,618,4619,4619,0,CHUCUA DE LA VACA III,0.018312886917299997,1.23259430251e-05,0.1532433596598467,89.0,39.0,1.0,2.0,0.0,0.0,1.0,580.7755729028177,254.49716115966166,6.52556823486312,13.05113646972624,0.0,0.0,6.52556823486312,6.846279453350649,0
619,619,4632,4632,0,LA CABANA,0.0160832550844,1.51048924281e-05,0.18779374022837508,126.0,27.0,0.0,3.0,0.0,0.0,4.0,670.9488817186983,143.7747603682925,0.0,15.974973374254724,0.0,0.0,21.299964499006297,6.089359350898214,0
620,620,4593,4593,0,LA LIBERTAD,0.0175720789569,1.50304921063e-05,0.18686776302243874,180.0,121.0,0.0,7.0,0.0,0.0,7.0,963.2480053736499,647.516714723398,0.0,37.459644653419716,0.0,0.0,37.459644653419716,13.02847146694594,0
621,621,4618,4618,0,DINTALITO,0.0218705518346,2.003037953e-05,0.2490308004278287,423.0,151.0,0.0,5.0,0.0,0.0,7.0,1698.5850716991495,606.3506993535971,0.0,20.0778377269403,0.0,0.0,28.10897281771642,13.416221050387191,1
622,622,103109,103109,1,LAS SOPAS,0.437595864585,0.00830184688186,103.13858566719502,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009695692388363505,0.0006097312614828717,3
623,623,9262,9262,0,LA GAITANA ORIENTAL,0.0187637812259,1.25995130352e-05,0.15666958846882778,79.0,31.0,0.0,1.0,0.0,0.0,8.0,504.24591506295087,197.86865021457567,0.0,6.38285968434115,0.0,0.0,51.0628774747292,6.810688317403195,3
624,624,8514,8514,0,EL CONTADOR,0.0232034853314,3.36622345225e-05,0.418563134297497,447.0,163.0,0.0,9.0,0.0,0.0,10.0,1067.9392506705842,389.42751198949713,0.0,21.502132563837264,0.0,0.0,23.891258404263628,9.655139074153926,0
625,625,5666,5666,0,LA FAENA,0.0277391870915,2.44549967826e-05,0.30407683587869944,65.0,18.0,0.0,3.0,0.0,0.0,6.0,213.7617612738164,59.19556466044147,0.0,9.86592744340691,0.0,0.0,19.73185488681382,3.252549016828231,3
626,626,208126,208126,2,SAN ISIDRO RURAL II,0.0424561515073,3.83506348133e-05,0.4768225023025954,21.0,19.0,0.0,5.0,0.0,0.0,0.0,44.041545645581195,39.847112726954414,0.0,10.486082296566952,0.0,0.0,0.0,1.3196148565972372,3
627,627,205221,205221,2,GALAN RURAL,0.019057612774099997,1.46001751443e-05,0.18152406614192532,10.0,0.0,0.0,0.0,0.0,0.0,0.0,55.08911414633837,0.0,0.0,0.0,0.0,0.0,0.0,0.20567091930410647,3
628,628,102405,102405,1,PEPINITOS,0.0238176873231,2.39100240539e-05,0.29720910449298243,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.729268954973158,0.0,0.0,0.0,0.0,0.0,0.0,0.025123201809661634,3
629,629,9116,9116,0,PRADO VERANIEGO NORTE,0.0472294902205,6.25398317366e-05,0.7776321340076735,305.0,163.0,0.0,9.0,0.0,0.0,35.0,392.2163021069167,209.61067948664729,0.0,11.57359579987623,0.0,0.0,45.00842811062979,6.53690813839974,3
630,630,109114,109114,1,TUNAL BAJO,0.12314592976399999,0.000503823914287,6.258446532903804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
631,631,5503,5503,0,BELLAVISTA OCCIDENTAL,0.0226761937726,2.99435992192e-05,0.37230135714342655,403.0,130.0,0.0,17.0,0.0,0.0,15.0,1082.4564355395219,349.17949533532965,0.0,45.661934005389256,0.0,0.0,40.28994176946111,12.631030744765464,5
632,632,1205,1205,0,SOCIEGO,0.022256008714099995,2.57412346974e-05,0.320006451596968,434.0,160.0,0.0,11.0,0.0,0.0,14.0,1356.2226568688095,499.9899195829712,0.0,34.37430697132927,0.0,0.0,43.74911796350998,13.758252707342288,0
633,633,2573,2573,0,ARBORIZADORA ALTA,0.0220664063289,1.60630156931e-05,0.1996874952457458,75.0,21.0,0.0,8.0,0.0,0.0,7.0,375.5868634022431,105.16432175262807,0.0,40.06259876290593,0.0,0.0,35.05477391754269,7.745288944648276,5
634,634,205402,205402,2,EL CHARCO,0.022422078840299998,1.24251120723e-05,0.1544909981991782,41.0,45.0,0.0,1.0,0.0,0.0,1.0,265.38763085173787,291.2791070323952,0.0,6.472869045164338,0.0,0.0,6.472869045164338,3.668175311936852,3
635,635,1420,1420,0,EL PLAYON,0.0240947029907,1.62986343016e-05,0.20261481486506047,112.0,103.0,0.0,3.0,0.0,0.0,8.0,552.7730046521569,508.35374534975153,0.0,14.80641976746849,0.0,0.0,39.483786046582644,8.81776219940997,0
636,636,209106,209106,2,LA UNION URBANO,0.00732486876482,1.9698418069400003e-06,0.02446951499374886,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.86717698554575,2.5700068008090975,3
637,637,1404,1404,0,SOSIEGO SUR,0.0277558860635,3.39728260295e-05,0.4223366524697556,557.0,270.0,0.0,10.0,0.0,0.0,22.0,1318.853092059984,639.3004216448755,0.0,23.677793394254646,0.0,0.0,52.09114546736023,14.015792043365966,0
638,638,1308,1308,0,SANTA INES SUR,0.0311123314596,3.30061785663e-05,0.4103111938288017,99.0,72.0,0.0,11.0,0.0,1.0,12.0,241.28028064792883,175.47656774394824,0.0,26.80892007199209,0.0,2.437174551999281,29.24609462399137,7.1260903736035495,0
639,639,3109,3109,0,VERACRUZ,0.023272461960400004,2.85302203408e-05,0.3546915299319557,2790.0,491.0,18.0,12.0,6.0,0.0,139.0,7865.9899223847715,1384.3014522906533,50.748322079901754,33.8322147199345,16.91610735996725,0.0,391.889820505908,81.44756002322386,2
640,640,1362,1362,0,ARBOLEDA SANTA TERESITA,0.013509927101499999,7.8743978317e-06,0.09788514078125586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.216055184869195,0.0,0.0,0.0,0.0,0.0,0.0,0.03814084677332336,3
641,641,2311,2311,0,VILLA MAYOR,0.018103789301599997,1.62229313087e-05,0.2016817816737648,150.0,89.0,0.0,8.0,0.0,0.0,10.0,743.7459088031862,441.2892392232239,0.0,39.666448469503266,0.0,0.0,49.583060586879085,11.961300715570651,5
642,642,2570,2570,0,EL MIRADOR,0.0459690314084,4.8221288578999995e-05,0.5994517002432981,60.0,42.0,0.0,14.0,0.0,0.0,6.0,100.09146687822879,70.06402681476015,0.0,23.35467560492005,0.0,0.0,10.009146687822879,3.466872641900318,0
643,643,3104,3104,0,LA CONCORDIA,0.0120791065379,7.25505572492e-06,0.09019507215087376,276.0,32.0,18.0,0.0,0.0,1.0,31.0,3060.0341395405853,354.7865669032563,199.56744388308167,0.0,0.0,11.08708021572676,343.69948668752954,89.62519136522889,4
644,644,8512,8512,0,CEDRITOS,0.0372564034338,5.06518978926e-05,0.6298148558356312,634.0,253.0,0.0,16.0,2.0,0.0,22.0,1006.6450388167106,401.70535460666844,0.0,25.404291200421717,3.1755364000527146,0.0,34.930900400579866,11.225150330050466,0
645,645,4201,4201,0,PENSILVANIA,0.0334407057352,6.79050363834e-05,0.8442154110103637,690.0,316.0,0.0,10.0,0.0,0.0,27.0,817.3269416797337,374.31204865332734,0.0,11.84531799535846,0.0,0.0,31.982358587467843,8.290501875079821,0
646,646,8101,8101,0,SAGRADO CORAZON,0.0172521982583,1.55880676042e-05,0.19379876208418706,737.0,208.0,1.0,8.0,0.0,0.0,19.0,3802.913868355072,1073.2782694950542,5.1599916802646835,41.27993344211747,0.0,0.0,98.03984192502898,31.553638829710724,1
647,647,8518,8518,0,CAOBOS SALAZAR,0.0326736005061,6.09383626175e-05,0.7577299050007481,518.0,214.0,0.0,14.0,0.0,0.0,20.0,683.620900510042,282.4225341875463,0.0,18.47624055432546,0.0,0.0,26.394629363322085,7.486709971148528,0
648,648,202309,202309,2,EL BOSQUE SUR ORIENTAL RURAL III,0.015620351426999999,9.224306393119999e-06,0.11465709548357335,0.0,49.0,0.0,0.0,0.0,0.0,3.0,0.0,427.3612530767458,0.0,0.0,0.0,0.0,26.16497467816811,4.140919905394361,3
649,649,201108,201108,2,EL REFUGIO II,0.00548840070864,1.61965150793e-06,0.02013745915057249,2.0,0.0,0.0,0.0,0.0,0.0,0.0,99.31739575710782,0.0,0.0,0.0,0.0,0.0,0.0,0.3707937657881491,3
650,650,108113,108113,1,BOSQUE DE PINOS III RURAL,0.030364348982199998,1.10137850098e-05,0.13694943324456293,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30196523131432,0.45919737275679035,3
651,651,5504,5504,0,LA ESTRADITA,0.0195511406795,2.00447077562e-05,0.24922286469894125,177.0,161.0,0.0,2.0,0.0,0.0,6.0,710.2077099298824,646.008142930571,0.0,8.024945874913925,0.0,0.0,24.074837624741775,8.64371881687949,0
652,652,9244,9244,0,VILLA HERMOSA,0.0294734494634,9.4301719143e-06,0.1172629283514879,48.0,18.0,0.0,0.0,0.0,0.0,7.0,409.33652838792466,153.50119814547173,0.0,0.0,0.0,0.0,59.69491038990568,6.178587718237737,3
653,653,8314,8314,0,ANTIGUO COUNTRY,0.0227059385866,3.11165618705e-05,0.3868826603949718,1221.0,178.0,4.0,5.0,3.0,0.0,25.0,3155.9956674033174,460.08782047321085,10.339052145465413,12.923815181831765,7.7542891090990596,0.0,64.61907590915882,23.94177078353469,1
654,654,2538,2538,0,USMINIA,0.026521246833900003,1.66931795225e-05,0.2075004001616892,59.0,50.0,0.0,6.0,0.0,0.0,19.0,284.3368010568934,240.96339072618088,0.0,28.915606887141706,0.0,0.0,91.56608847594873,10.770747927000702,0
655,655,2530,2530,0,QUIBA,0.025179017963099997,1.71831306466e-05,0.2136036310158396,37.0,40.0,0.0,9.0,0.0,0.0,9.0,173.2180292256188,187.2627342979663,0.0,42.134115217042414,0.0,0.0,42.134115217042414,8.096595742170331,5
656,656,4203,4203,0,LA ASUNCION,0.0206414540628,2.32613785328e-05,0.2891883660044684,272.0,256.0,0.0,8.0,0.0,0.0,9.0,940.5634250023639,885.2361647081073,0.0,27.66363014712835,0.0,0.0,31.121583915519395,13.071511884469864,0
657,657,2633,2633,0,LAS VIOLETAS,0.011676875493299998,5.92639220327e-06,0.07366700608513307,5.0,1.0,0.0,0.0,0.0,0.0,2.0,67.87299044326254,13.574598088652506,0.0,0.0,0.0,0.0,27.14919617730501,2.0399912025038676,3
658,658,3212,3212,0,LOURDES,0.019445133132900003,1.52364933333e-05,0.18941816766661213,101.0,48.0,0.0,9.0,0.0,0.0,4.0,533.2117887327806,253.40758276409375,0.0,47.51392176826758,0.0,0.0,21.11729856367448,8.978449838470919,5
659,659,1414,1414,0,MOLINOS DEL SUR,0.0354708443191,3.16482928546e-05,0.39343000891722574,400.0,186.0,0.0,13.0,0.0,0.0,17.0,1016.6992627249147,472.7651571670853,0.0,33.04272603855973,0.0,0.0,43.20971866580887,12.180628592967597,0
660,660,5510,5510,0,EL LAUREL,0.0170609606808,1.73245544193e-05,0.21540487574562567,265.0,232.0,1.0,3.0,0.0,0.0,8.0,1230.2414190147758,1077.041544194068,4.642420449112362,13.927261347337085,0.0,0.0,37.139363592898896,15.605010287213815,1
661,661,105223,105223,1,OSORIO XXIII,0.0423637191462,6.53388531055e-05,0.8123549523647771,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4619779742561683,0.0,0.0,0.0,0.0,0.0,0.0,0.009191603116482495,3
662,662,205316,205316,2,VILLA EMMA,0.0042543168912300006,1.06836879757e-06,0.013282443302788808,4.0,3.0,0.0,1.0,0.0,0.0,0.0,301.1494127108491,225.8620595331368,0.0,75.28735317771228,0.0,0.0,0.0,9.06657679603394,5
663,663,6417,6417,0,VILLA CARMENZA,0.014771721364500001,1.06878248248e-05,0.13288712385672086,147.0,90.0,0.0,2.0,0.0,0.0,4.0,1106.2019835608428,677.2665205474548,0.0,15.050367123276772,0.0,0.0,30.100734246553543,11.301668419496856,0
664,664,5605,5605,0,EL ENCANTO,0.0217922758422,2.60196283546e-05,0.3235139612912791,283.0,114.0,0.0,8.0,0.0,0.0,11.0,874.7690482056139,352.3804646481978,0.0,24.728453659522653,0.0,0.0,34.00162378184365,9.63726800256595,0
665,665,5205,5205,0,SIMON BOLIVAR,0.0213133076129,1.82680751381e-05,0.22713531162272216,237.0,50.0,0.0,0.0,0.0,0.0,7.0,1043.4308884285829,220.13309882459555,0.0,0.0,0.0,0.0,30.818633835443375,7.119075681477267,3
666,666,8403,8403,0,LA CAROLINA,0.0394913678284,5.13876353704e-05,0.6389522266611326,401.0,180.0,0.0,10.0,2.0,0.0,22.0,627.5899562874046,281.71120232352325,0.0,15.650622351306845,3.1301244702613693,0.0,34.43136917287506,8.209944472901523,0
667,667,2546,2546,0,NACIONES UNIDAS,0.029890658708900005,2.8089140585e-05,0.3491777533869275,73.0,19.0,0.0,9.0,0.0,0.0,10.0,209.0625742674618,54.4135467271476,0.0,25.774837923385704,0.0,0.0,28.63870880376189,5.166787066699938,0
668,668,1330,1330,0,CANADA O GUIRA,0.028511254295900002,2.26160788555e-05,0.2811433110610061,82.0,78.0,0.0,9.0,0.0,0.0,7.0,291.6661957581007,277.4385764528275,0.0,32.01214343686471,0.0,0.0,24.898333784228107,7.0909948307947275,0
669,669,1417,1417,0,LOS MOLINOS,0.019025681397099998,1.50694128478e-05,0.18733244910762947,139.0,32.0,0.0,6.0,0.0,0.0,36.0,741.9963848342117,170.81931161650914,0.0,32.028620928095464,0.0,0.0,192.17172556857278,18.670427613100333,0
670,670,2531,2531,0,CANDELARIA LA NUEVA,0.0238183337231,1.07622280898e-05,0.13379058961878246,140.0,104.0,0.0,2.0,0.0,0.0,6.0,1046.4114135299828,777.3341929079872,0.0,14.948734478999755,0.0,0.0,44.84620343699927,12.581124067325147,0
671,671,2516,2516,0,MEXICO,0.0157548567179,1.24935501825e-05,0.15531089560084224,74.0,289.0,0.0,3.0,0.0,0.0,4.0,476.46367444937135,1860.7838096738963,0.0,19.31609491010965,0.0,0.0,25.754793213479534,15.963468269683773,0
672,672,9118,9118,0,BATAN,0.0490196273034,8.308361213099999e-05,1.0330582959455727,597.0,343.0,0.0,12.0,0.0,0.0,13.0,577.8957512301448,332.0238570719257,0.0,11.6159949996009,0.0,0.0,12.583994582900976,5.9095949436518165,0
673,673,1327,1327,0,LOS LIBERTADORES,0.0281065006721,2.64998791572e-05,0.3294177784091831,69.0,32.0,0.0,9.0,0.0,0.0,11.0,209.4604618281783,97.14108374640153,0.0,27.32092980367543,0.0,0.0,33.392247537825526,5.852723123627672,0
674,674,4408,4408,0,TEJAR,0.0168802293322,1.62653910528e-05,0.20221418139965,185.0,116.0,0.0,9.0,0.0,0.0,8.0,914.8715422405097,573.649183242698,0.0,44.50726421710588,0.0,0.0,39.56201263742745,13.168751113044772,5
675,675,4404,4404,0,AUTOPISTA SUR,0.030976167465300002,2.9109742589e-05,0.361893458220116,259.0,91.0,0.0,8.0,0.0,0.0,6.0,715.6802481974331,251.45522233963865,0.0,22.105953612275925,0.0,0.0,16.579465209206944,7.127652361167816,0
676,676,4581,4581,0,TIMIZA C,0.0196572653348,1.69240524541e-05,0.2104054053871538,277.0,136.0,0.0,10.0,0.0,0.0,21.0,1316.5061015914,646.371226774117,0.0,47.52729608633213,0.0,0.0,99.80732178129747,19.14719021779647,5
677,677,2574,2574,0,CEDRITOS DEL SUR,0.0152358332913,1.28412043789e-05,0.1596295062683884,54.0,24.0,0.0,7.0,0.0,0.0,1.0,338.2833240692274,150.34814403076774,0.0,43.85154200897392,0.0,0.0,6.264506001281989,6.392663527747697,5
678,678,7204,7204,0,QUESADA,0.018078876104400003,1.79998266625e-05,0.22378736236003824,606.0,126.0,4.0,4.0,0.0,0.0,10.0,2707.927711418496,563.0344746513705,17.874110306392712,17.874110306392712,0.0,0.0,44.68527576598178,22.25409944626695,1
679,679,103102,103102,1,TAQUECITOS,0.315660902685,0.0034190428431999996,42.48172722481051,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02353953253143559,0.0014803263439279908,3
