level0;id;SCaCodigo;SCaTipo;SCaNombre;SHAPE_Leng;SHAPE_Area;areakm;count_hurtos;count_accidentes;count_alojamiento;count_sitp;count_restaurantes;count_parques;count_sitios;hurtos;accidentes;alojamiento;sitp;restaurantes;parques;sitios;c1_index;cluster;
718;008319;8319;0;EL BAGAZAL;0.005765761358;1.80E-06;0.02239053506;1;1;0;0;0;0;0;446.617.286;446.617.286;0;0;0;0;0;0.4275340355;3;008319
719;005670;5670;0;LA RIVIERA;0.02705102174;2.67E-05;0.3325634773;88;33;0;1;0;0;6;2.646.111.375;9.922.917.655;0;3.006.944.744;0;0;1.804.166.846;296.645.167;3;005670
720;004568;4568;0;JORGE URIBE BOTERO;0.02980565449;2.25E-05;0.2800135372;153;68;0;6;0;1;5;5.464.021.545;242.845.402;0;2.142.753.547;0;3.571.255.912;1.785.627.956;7.935.619.613;0;004568
721;003105;3105;0;EGIPTO;0.02583374691;2.15E-05;0.266824297;423;313;13;4;3;0;21;15.853.129;117.305.659;4.872.120.022;1.499.113.853;112.433.539;0;7.870.347.728;3.367.346.981;1;003105
722;008312;8312;0;ESPARTILLAL;0.01743915552;1.68E-05;0.2093383476;622;154;5;4;13;0;20;2.971.266.408;7.356.511.685;238.847.782;1.910.782.256;6.210.042.332;0;955.391.128;4.254.231.191;2;008312
723;007404;7404;0;ALCAZARES NORTE;0.01319801846;8.76E-06;0.1089687958;103;92;0;4;0;0;6;9.452.247.244;8.442.783.946;0;3.670.775.629;0;0;5.506.163.443;1.515.091.817;0;007404
724;008311;8311;0;EL NOGAL;0.02219797698;2.96E-05;0.3682401726;506;226;4;8;3;0;20;1.374.103.201;6.137.298.882;108.624.759;217.249.518;8.146.856.923;0;5.431.237.949;1.852.876.412;1;008311
725;001210;1210;0;CALVO SUR;0.01539062609;1.13E-05;0.1402003322;81;24;0;0;0;0;1;5.777.447.082;1.711.836.172;0;0;0;0;7.132.650.718;3.605.106.025;3;001210
726;008521;8521;0;TIBABITA;0.0287327944;3.76E-05;0.4679292894;264;158;0;19;0;0;22;5.641.878.078;3.376.578.547;0;4.060.442.556;0;0;4.701.565.065;1.060.686.246;5;008521
727;009139;9139;0;CASABLANCA SUBA URBANO II;0.009311595007;5.20E-06;0.06470335808;0;0;0;0;0;0;2;0;0;0;0;0;0;3.091.029.677;1.943.850.267;3;009139
728;104130;104130;1;BRAZUELOS OCCIDENTAL RURAL;0.03155316092;2.63E-05;0.3275252592;0;1;0;0;0;0;0;0;3.053.199.629;0;0;0;0;0;0.01782852923;3;104130
729;004523;4523;0;JIMENEZ DE QUESADA;0.01879087855;1.75E-05;0.2177386156;357;118;4;5;0;0;15;1.639.580.554;5.419.341.887;1.837.065.047;2.296.331.308;0;0;6.888.993.925;2.023.645.903;1;004523
730;002301;2301;0;EDUARDO FREY;0.02450630426;2.68E-05;0.3335414139;247;216;0;6;0;1;8;7.405.377.254;6.475.957.436;0;1.798.877.066;0;2.998.128.443;2.398.502.754;1.087.090.949;0;002301
731;109106;109106;1;LA UNION;0.1398632658;0.0002843199867;3.531.885.996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;109106
732;009229;9229;0;TOSCANA;0.02093146886;2.00E-05;0.2493030644;230;237;0;13;0;0;22;9.225.718.927;9.506.501.677;0;5.214.536.785;0;0;8.824.600.713;1.913.246.087;5;009229
733;009135;9135;0;PORTALES DEL NORTE;0.03265919753;6.64E-05;0.8256696274;436;148;0;15;0;0;51;5.280.562.413;1.792.484.489;0;1.816.707.252;0;0;6.176.804.657;8.500.780.391;0;009135
734;009253;9253;0;SAN PEDRO;0.02406173609;1.54E-05;0.1911381533;180;48;0;2;0;0;4;941.727.211;2.511.272.563;0;1.046.363.568;0;0;2.092.727.136;7.218.856.021;0;009253
735;005610;5610;0;LA GRANJA;0.02597670532;3.12E-05;0.3875334015;501;211;0;9;0;0;17;1.292.791.791;5.444.691.973;0;2.322.380.462;0;0;4.386.718.651;1.280.762.867;0;005610
736;002409;2409;0;NUEVO MUZU;0.03135662201;4.13E-05;0.513628419;212;187;0;11;0;1;11;4.127.497.471;3.640.764.278;0;2.141.626.046;0;1.946.932.769;2.141.626.046;7.698.996.311;0;002409
737;002455;2455;0;LA VALVANERA;0.01006565099;5.80E-06;0.07208944118;24;3;0;0;0;0;7;3.329.197.675;4.161.497.094;0;0;0;0;9.710.159.886;7.592.342.836;3;002455
738;005641;5641;0;SANTA MONICA;0.01559888412;1.28E-05;0.1592597858;195;15;0;0;2;0;8;1.224.414.557;9.418.573.512;0;0;1.255.809.802;0;5.023.239.207;1.100.736.868;3;005641
739;009104;9104;0;VICTORIA NORTE;0.02984620067;3.71E-05;0.4616338563;407;94;0;5;0;0;7;881.651.106;2.036.245.798;0;1.083.109.467;0;0;1.516.353.254;638.704.838;0;009104
740;008213;8213;0;CHAPINERO CENTRAL;0.02681219447;3.69E-05;0.4590531706;2961;724;18;27;1;1;63;6.450.233.196;157.715.935;3.921.114.405;5.881.671.607;2.178.396.892;2.178.396.892;1.372.390.042;5.828.004.839;2;008213
741;005110;5110;0;EL SALITRE;0.02887264929;4.94E-05;0.6137984221;557;172;1;8;0;0;9;9.074.640.467;2.802.222.909;1.629.199.366;1.303.359.493;0;0;1.466.279.429;7.500.764.452;0;005110
742;002460;2460;0;ARBORIZADORA ALTA I;0.01807247279;1.15E-05;0.1431983361;32;16;0;6;0;0;10;2.234.662.837;1.117.331.418;0;4.189.992.818;0;0;6.983.321.364;9.564.459.894;5;002460
743;002523;2523;0;LA ALAMEDA;0.0214563876;1.61E-05;0.1995807351;114;114;0;2;0;0;7;5.711.974.152;5.711.974.152;0;1.002.100.728;0;0;3.507.352.549;8.555.168.347;0;002523
744;002572;2572;0;SALAZAR USME;0.006979005919;1.68E-06;0.02094152055;6;0;0;0;0;0;2;2.865.121.464;0;0;0;0;0;9.550.404.879;7.075.616.715;3;002572
745;002553;2553;0;SUMAPAZ;0.02536198967;1.53E-05;0.1900156051;134;27;0;5;0;0;5;7.052.052.378;1.420.935.927;0;2.631.362.828;0;0;2.631.362.828;7.432.269.627;0;002553
746;009232;9232;0;SABANA DE TIBABUYES;0.0343246119;4.20E-05;0.5227760785;287;207;0;13;0;0;24;5.489.922.202;3.959.630.299;0;2.486.724.342;0;0;4.590.875.709;9.436.508.711;0;009232
747;002539;2539;0;SAN RAFAEL;0.02961702307;2.77E-05;0.3439860045;89;75;0;19;0;0;5;2.587.314.566;2.180.321.263;0;5.523.480.534;0;0;1.453.547.509;801.246.385;5;002539
748;008308;8308;0;EL CHICO;0.03825016758;4.95E-05;0.6150557539;858;244;3;13;3;1;17;1.394.995.485;3.967.120.029;4.877.606.593;2.113.629.523;4.877.606.593;1.625.868.864;2.763.977.069;1.407.145.552;0;008308
749;005305;5305;0;LA PATRIA;0.01853734329;1.70E-05;0.2114472794;349;256;0;2;0;0;6;1.650.529.631;1.210.703.683;0;9.458.622.525;0;0;2.837.586.757;15.848.366;1;005305
750;005204;5204;0;SAN FERNANDO OCCIDENTAL;0.02558504747;2.83E-05;0.3514139122;413;262;0;11;0;0;8;1.175.252.276;745.559.555;0;3.130.211.872;0;0;2.276.517.725;1.292.667.888;0;005204
751;105104;105104;1;EL TINTAL;0.06196835615;3.39E-05;0.4210963417;20;0;0;0;0;1;1;4.749.506.947;0;0;0;0;2.374.753.473;2.374.753.473;1.303.901.583;3;105104
752;002402;2402;0;SAN VICENTE FERRER;0.02452047494;3.50E-05;0.434985164;448;237;0;8;0;0;4;1.029.920.184;5.448.461.686;0;1.839.143.185;0;0;9.195.715.926;9.222.914.057;0;002402
753;002407;2407;0;EL CARMEN;0.01892115499;1.87E-05;0.2323411255;247;94;0;5;0;0;6;1.063.092.035;4.045.775.357;0;2.152.008.168;0;0;2.582.409.802;9.848.637.015;0;002407
754;002406;2406;0;SAMORE;0.02251524377;2.66E-05;0.3312043643;283;211;0;7;0;0;9;8.544.573.396;6.370.688.999;0;211.349.872;0;0;2.717.355.497;1.047.828.544;0;002406
755;002401;2401;0;TUNAL ORIENTAL;0.04840814018;6.90E-05;0.8581783228;924;490;0;29;2;0;40;1.076.699.301;5.709.769.019;0;3.379.251.052;2.330.517.967;0;4.661.035.934;1.376.404.565;0;002401
756;002614;2614;0;LA ORQUIDEA DE USME;0.0120161915;6.92E-06;0.08599875376;43;10;0;0;0;0;4;5.000.072.457;1.162.807.548;0;0;0;0;4.651.230.192;5.470.746.359;3;002614
757;007301;7301;0;LA MERCED NORTE;0.01554272975;1.49E-05;0.1857059219;238;198;0;5;0;0;4;1.281.596.179;1.066.201.864;0;2.692.428.948;0;0;2.153.943.159;147.338.086;0;007301
758;002413;2413;0;MUZU;0.05150761085;7.45E-05;0.9257281257;177;185;0;15;0;0;10;1.912.008.451;1.998.426.912;0;1.620.346.145;0;0;1.080.230.763;3.985.591.433;3;002413
759;005101;5101;0;JOSE JOAQUIN VARGAS;0.02803000583;4.23E-05;0.5258095133;473;214;1;13;0;0;20;899.565.314;4.069.914.952;1.901.829.417;2.472.378.242;0;0;3.803.658.833;1.077.810.261;0;005101
760;002592;2592;0;DESARROLLO BRAZUELOS;0.02441977855;1.63E-05;0.2020027003;17;40;0;3;0;0;1;8.415.729.084;1.980.171.549;0;1.485.128.662;0;0;4.950.428.873;3.088.329.561;3;002592
761;009210;9210;0;LAS FLORES;0.03435995796;4.64E-05;0.577126594;572;314;4;8;0;0;44;9.911.170.373;5.440.747.372;6.930.888.372;1.386.177.674;0;0;762.397.721;1.462.605.939;0;009210
762;104119;104119;1;CIUDAD BOLIVAR RURAL I;0.03918961786;4.95E-05;0.6147972071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;104119
763;006209;6209;0;QUINTA PAREDES;0.02413296885;2.89E-05;0.3596086851;448;85;45;7;0;0;47;124.579.861;2.363.680.398;1.251.360.211;1.946.560.328;0;0;130.697.622;4.728.494.683;1;006209
764;008212;8212;0;MARLY;0.0233648896;2.77E-05;0.3449269449;2855;540;9;16;0;0;31;8.277.115.031;1.565.548.902;2.609.248.171;4.638.663.415;0;0;8.987.410.366;5.630.745.371;2;008212
765;009132;9132;0;ESCUELA DE CARABINEROS;0.02617289841;4.18E-05;0.5202968925;71;17;0;4;0;0;4;1.364.605.498;3.267.365.277;0;7.687.918.298;0;0;7.687.918.298;1.860.067.107;3;009132
766;002517;2517;0;LUCERO DEL SUR;0.03643201111;2.98E-05;0.3699198197;260;183;0;22;0;0;12;7.028.550.139;4.947.017.983;0;5.947.234.733;0;0;3.243.946.218;1.278.484.143;5;002517
767;005103;5103;0;SAN MIGUEL;0.0188800044;2.01E-05;0.2502072131;260;102;0;1;0;0;4;1.039.138.707;4.076.621.082;0;3.996.687.336;0;0;1.598.674.934;7.616.965.523;3;005103
768;005615;5615;0;LA SOLEDAD NORTE;0.01963418811;2.31E-05;0.2869311196;225;155;0;7;0;0;10;7.841.603.249;5.401.993.349;0;24.396.099;0;0;3.485.157;1.041.992.853;0;005615
769;205318;205318;2;SAN BERNARDINO XVIII;0.008497951675;4.52E-06;0.05618672649;16;5;0;0;0;0;0;2.847.647.656;8.898.898.926;0;0;0;0;0;1.582.779.926;3;205318
770;008104;8104;0;LA PERSEVERANCIA;0.01269766752;8.50E-06;0.1056605278;298;14;0;2;0;0;5;2.820.353.128;1.324.998.114;0;1.892.854.448;0;0;473.213.612;1.594.439.754;1;008104
771;008109;8109;0;SAN MARTIN;0.01467812401;1.13E-05;0.1403770774;540;125;0;3;16;0;22;3.846.781.895;890.458.772;0;2.137.101.053;1.139.787.228;0;1.567.207.439;5.604.927.223;2;008109
772;004110;4110;0;LA PEPITA;0.02186065923;1.92E-05;0.2384697259;341;166;0;5;0;0;14;1.429.950.903;6.961.051.319;0;2.096.702.204;0;0;5.870.766.172;1.493.987.877;0;004110
773;001401;1401;0;SAN JOSE SUR;0.02508891969;3.45E-05;0.4285501519;491;257;0;10;0;0;14;1.145.723.547;599.696.439;0;2.333.449.179;0;0;326.682.885;1.188.652.351;0;001401
774;003210;3210;0;RAMIREZ;0.02191353237;2.24E-05;0.2782165125;71;56;0;6;0;0;10;2.551.969.305;201.282.086;0;2.156.593.779;0;0;3.594.322.964;6.285.715.888;0;003210
775;007401;7401;0;POLO CLUB;0.03435260634;5.31E-05;0.6607717475;1059;345;2;7;0;0;28;1.602.671.428;5.221.167.541;3.026.763.792;1.059.367.327;0;0;4.237.469.308;1.338.663.703;1;007401
776;002502;2502;0;MILLAN;0.01599197466;1.03E-05;0.1279821794;66;28;0;6;0;0;6;5.156.967.969;2.187.804.593;0;4.688.152.699;0;0;4.688.152.699;1.027.545.668;5;002502
777;001201;1201;0;SEVILLA;0.009230859162;5.04E-06;0.06264094924;46;52;0;0;0;0;2;7.343.439.165;8.301.279.056;0;0;0;0;3.192.799.637;959.682.662;3;001201
778;008547;8547;0;LA ESTRELLITA III;0.002456685309;2.32E-07;0.002890799862;1;0;0;0;0;0;0;34.592.502;0;0;0;0;0;0;1.291.484.134;3;008547
779;008519;8519;0;ESTRELLA DEL NORTE;0.03076969177;4.55E-05;0.5655589746;330;142;1;8;0;0;14;5.834.935.256;2.510.790.322;1.768.162.199;1.414.529.759;0;0;2.475.427.078;6.888.275.178;0;008519
780;006520;6520;0;ZONA FRANCA;0.04343826546;6.47E-05;0.8044000088;249;60;0;5;0;0;7;3.095.474.854;7.458.975.552;0;621.581.296;0;0;8.702.138.144;2.685.307.142;3;006520
781;005508;5508;0;LA CABANA;0.01769759954;1.94E-05;0.2411186949;183;229;0;7;0;0;5;7.589.623.031;9.497.397.126;0;2.903.134.493;0;0;2.073.667.495;1.223.742.382;0;005508
782;002453;2453;0;CIUDAD BOLIVAR;0.07063631317;0.0001947427369;242.091.957;23;0;0;0;0;0;0;950.052.215;0;0;0;0;0;0;0.03546945989;3;002453
783;005306;5306;0;ENTRERIOS;0.02251152516;1.92E-05;0.2392047641;158;34;0;0;0;0;6;6.605.219.616;1.421.376.373;0;0;0;0;2.508.311.247;4.873.387.907;3;005306
784;004509;4509;0;CIUDAD KENNEDY;0.02943015561;4.86E-05;0.6038270255;443;401;0;18;0;0;34;7.336.538.136;6.640.974.701;0;298.098.615;0;0;5.630.751.617;1.278.041.447;0;004509
785;102506;102506;1;PORTAL RURAL II;0.03634794813;4.55E-05;0.5652401196;7;0;0;0;0;0;0;123.841.174;0;0;0;0;0;0;0.04623513828;3;102506
786;001338;1338;0;LA BELLEZA;0.02418441609;2.36E-05;0.2929926872;30;31;0;3;0;0;2;102.391.634;1.058.046.885;0;102.391.634;0;0;6.826.108.934;2.330.155.685;3;001338
787;002622;2622;0;TOCAIMITA ORIENTAL I;0.005592426312;1.38E-06;0.01710756212;11;0;0;0;0;0;1;6.429.905.047;0;0;0;0;0;5.845.368.225;6.076.521.187;3;002622
788;106301;106301;1;ENGATIVA EL DORADO;0.04793712188;4.35E-05;0.5410873533;61;2;0;0;0;0;0;1.127.359.559;3.696.260.849;0;0;0;0;0;0.4424744681;3;106301
789;001314;1314;0;SAN JOSE SUR ORIENTAL;0.02514963076;1.63E-05;0.203242961;70;42;0;4;0;0;4;344.415.372;2.066.492.232;0;196.808.784;0;0;196.808.784;5.461.621.153;0;001314
790;001208;1208;0;LA HORTUA;0.01561925175;1.21E-05;0.150196949;64;30;0;3;0;0;2;4.261.071.908;1.997.377.457;0;1.997.377.457;0;0;1.331.584.971;5.351.744.099;0;001208
791;005623;5623;0;LOS ANGELES;0.02553181278;4.02E-05;0.499733013;298;176;0;9;0;0;15;5.963.184.186;3.521.880.593;0;1.800.961.667;0;0;3.001.602.778;7.754.841.462;0;005623
792;008407;8407;0;USAQUEN;0.03806307339;5.43E-05;0.6755202961;593;627;4;8;41;0;40;87.784.187;9.281.734.444;5.921.361.686;1.184.272.337;6.069.395.729;0;5.921.361.686;2.812.558.597;1;008407
793;005609;5609;0;TABORA;0.02094792738;2.69E-05;0.3350709423;303;224;0;9;0;1;9;9.042.861.129;6.685.151.462;0;2.685.998.355;0;2.984.442.617;2.685.998.355;1.256.001.332;0;005609
794;007205;7205;0;PALERMO;0.02498014533;2.92E-05;0.3628642103;894;198;2;12;0;0;18;2.463.731.541;5.456.586.634;551.170.367;3.307.022.202;0;0;4.960.533.303;1.979.287.548;1;007205
795;006508;6508;0;LAS DOS AVENIDAS;0.03497304996;4.74E-05;0.589635345;774;81;0;9;0;0;9;1.312.675.718;1.373.730.403;0;1.526.367.114;0;0;1.526.367.114;8.005.635.107;0;006508
796;001408;1408;0;VILLA DE LOS ALPES;0.01558257504;1.36E-05;0.1696649721;102;209;0;2;0;0;4;6.011.847.862;1.231.839.415;0;1.178.793.698;0;0;2.357.587.397;1.195.720.091;0;001408
797;008536;8536;0;BOSQUE DE PINOS I;0.03590662568;4.17E-05;0.5184586847;46;55;0;6;0;0;8;8.872.452.398;10.608.367;0;11.572.764;0;0;15.430.352;2.939.176.275;3;008536
798;008523;8523;0;SAN ANTONIO NORTE;0.01760954781;1.60E-05;0.1994863026;64;61;0;8;0;0;6;3.208.240.323;3.057.854.058;0;4.010.300.404;0;0;3.007.725.303;8.402.855.784;5;008523
799;004108;4108;0;SANTA ISABEL;0.02141627285;2.64E-05;0.3287480786;444;231;1;12;0;1;16;1.350.578.236;7.026.657.038;3.041.842.873;3.650.211.448;0;3.041.842.873;4.866.948.597;1.743.042.449;0;004108
800;007308;7308;0;QUINTA MUTIS;0.01523628462;1.29E-05;0.1608206764;175;92;1;4;0;0;3;1.088.168.536;5.720.657.447;621.810.592;2.487.242.368;0;0;1.865.431.776;1.232.072.183;0;007308
801;006532;6532;0;KASANDRA;0.009311993951;4.82E-06;0.05994053672;37;2;1;1;0;0;4;6.172.784.233;3.336.640.126;1.668.320.063;1.668.320.063;0;0;6.673.280.252;123.395.756;0;006532
802;005603;5603;0;BOYACA;0.02771291887;4.75E-05;0.5904370944;596;297;1;13;0;0;20;1.009.421.674;5.030.171.763;1.693.660.526;2.201.758.684;0;0;3.387.321.052;1.119.696.112;0;005603
803;007202;7202;0;SAN LUIS;0.02760914694;3.89E-05;0.4839818929;556;290;2;13;0;0;19;1.148.803.309;5.991.959.705;4.132.386.003;2.686.050.902;0;0;3.925.766.703;1.365.403.561;0;007202
804;008110;8110;0;EL PARAISO;0.03094163602;1.78E-05;0.2209552579;61;50;0;3;0;0;5;2.760.739.915;226.290.157;0;1.357.740.942;0;0;226.290.157;4.969.611.098;3;008110
805;204304;204304;2;LAGUNITAS;0.01509406788;7.47E-06;0.09289936578;0;1;0;1;0;0;0;0;1.076.433.614;0;1.076.433.614;0;0;0;1.009.845.606;3;204304
806;005607;5607;0;SAN IGNACIO;0.03813225288;5.94E-05;0.7387924475;692;309;0;13;0;0;20;9.366.636.088;4.182.500.796;0;1.759.628.167;0;0;2.707.120.257;9.189.695.547;0;005607
807;005626;5626;0;LOS ALAMOS;0.05836528584;0.0001530880691;1.903.437.745;1026;816;1;31;1;0;31;5.390.247.214;428.698.024;0.5253652255;1.628.632.199;0.5253652255;0;1.628.632.199;7.218.271.854;0;005626
808;103202;103202;1;EL ISTMO;0.1746005053;0.0009149540599;1.136.883.666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;103202
809;001337;1337;0;SAN PEDRO SUR;0.0185736509;1.32E-05;0.1637093579;7;10;0;1;0;0;1;4.275.870.416;6.108.386.308;0;6.108.386.308;0;0;6.108.386.308;1.437.843.489;3;001337
810;103204;103204;1;LAGUNA VERDE;0.1076232297;0.0004043172136;5.023.712.677;0;0;0;0;0;0;1;0;0;0;0;0;0;0.19905597;0.01251799695;3;103204
811;103103;103103;1;SANTA ROSA BAJA;0.08424098605;0.0004106328295;5.102.261.675;0;0;0;0;0;0;1;0;0;0;0;0;0;0.1959915159;0.01232528317;3;103103
812;002309;2309;0;VILLA MAYOR ORIENTAL;0.03331110422;3.90E-05;0.4848234171;659;84;0;7;17;0;15;1.359.257.777;1.732.589.579;0;1.443.824.649;350.643.129;0;3.093.909.962;16.916.995;0;002309
813;001203;1203;0;CARACAS;0.01499755517;8.80E-06;0.1094284434;51;18;0;4;0;1;2;4.660.579.863;164.491.054;0;3.655.356.756;0;9.138.391.889;1.827.678.378;1.082.622.792;4;001203
814;002513;2513;0;LAS ACACIAS;0.03339731914;3.67E-05;0.4561699204;369;350;0;17;0;0;9;8.089.091.005;7.672.579.544;0;3.726.681.493;0;0;1.972.949.026;1.201.950.627;0;002513
815;001204;1204;0;CIUDAD JARDIN SUR;0.03116966203;5.18E-05;0.6445307525;676;397;0;11;0;0;14;1.048.825.052;6.159.519.906;0;1.706.667.984;0;0;2.172.122.889;1.037.984.667;0;001204
816;002209;2209;0;QUIROGA I;0.01775167133;1.66E-05;0.2062306914;152;49;0;3;0;0;19;7.370.386.966;2.375.980.009;0;1.454.681.638;0;0;9.212.983.707;1.121.258.571;0;002209
817;004111;4111;0;EL PROGRESO;0.02209647389;2.32E-05;0.2888705642;210;186;0;7;0;0;5;7.269.691.896;6.438.869.965;0;2.423.230.632;0;0;1.730.879.023;9.694.253.336;0;004111
818;008524;8524;0;LA GRANJA NORTE;0.02928627865;4.22E-05;0.5247297314;92;98;0;7;0;0;10;1.753.283.538;1.867.628.117;0;1.334.020.083;0;0;1.905.742.976;4.117.199.284;3;008524
819;002595;2595;0;LAGUNITAS URBANO;0.02826500219;1.90E-05;0.2362139344;2;20;0;3;0;0;7;8.466.901.011;8.466.901.011;0;1.270.035.152;0;0;2.963.415.354;350.692.531;3;002595
820;004543;4543;0;ALQUERIA LA FRAGUA;0.02017826181;2.11E-05;0.2627718599;196;107;0;7;0;0;7;7.458.941.764;407.197.331;0;2.663.907.773;0;0;2.663.907.773;9.181.294.996;0;004543
821;005649;5649;0;VILLAS DE GRANADA I;0.0221241818;2.93E-05;0.3646914991;239;205;0;17;0;1;16;6.553.484.263;562.118.943;0;4.661.474.162;0;2.742.043.625;4.387.269.799;1.371.738.972;5;005649
822;009241;9241;0;BOSQUES DE SAN JORGE;0.02455114607;1.75E-05;0.2174668138;118;22;0;2;0;0;10;5.426.115.275;1.011.648.611;0;919.680.555;0;0;4.598.402.775;6.317.404.921;3;009241
823;102909;102909;1;SAN BENITO;0.2142313022;0.001091929355;1.357.051.634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;102909
824;103205;103205;1;RAIZAL;0.1169617636;0.0004133627548;5.136.116.048;0;0;0;0;0;0;1;0;0;0;0;0;0;0.1946996506;0.01224404187;3;103205
825;102116;102116;1;CHISACA;0.2791731514;0.00233678977;2.904.007.823;0;0;0;0;0;0;1;0;0;0;0;0;0;0.03443516894;0.002165518269;3;102116
826;005622;5622;0;BOLIVIA;0.02435318496;2.49E-05;0.3098738836;214;172;0;6;0;0;18;6.906.035.368;5.550.645.249;0;1.936.271.599;0;0;5.808.814.796;1.117.590.777;0;005622
827;004548;4548;0;TECHO;0.01529129198;1.37E-05;0.170539046;127;125;0;9;0;0;4;7.446.974.928;7.329.699.732;0;5.277.383.807;0;0;2.345.503.914;1.317.807.362;5;004548
828;004584;4584;0;SANTA CATALINA;0.02454815511;2.33E-05;0.2902055779;149;64;0;6;0;0;13;5.134.291.389;2.205.333.214;0;2.067.499.888;0;0;4.479.583.091;7.840.551.193;0;004584
829;001405;1405;0;VEINTE DE JULIO;0.02834919912;4.17E-05;0.5179384215;1010;292;0;13;0;0;29;1.950.038.765;5.637.735.836;0;2.509.950.886;0;0;5.599.121.207;1.630.158.904;1;001405
830;001412;1412;0;GRANJAS SAN PABLO;0.02974326981;3.76E-05;0.4675982518;333;172;0;8;0;0;11;7.121.497.969;3.678.371.323;0;1.710.870.383;0;0;2.352.446.776;7.791.177.306;0;001412
831;009260;9260;0;ALTOS DE SUBA;0.01105077276;4.54E-06;0.05643989205;25;22;0;2;0;0;6;4.429.491.108;3.897.952.175;0;3.543.592.887;0;0;1.063.077.866;1.373.266.941;0;009260
832;007107;7107;0;LAS AMERICAS;0.02223185639;1.89E-05;0.234733798;416;188;3;4;0;0;17;1.772.220.292;8.009.072.472;127.804.348;1.704.057.973;0;0;7.242.246.384;2.054.572.635;1;007107
833;002563;2563;0;EL PEDREGAL;0.02033271636;1.25E-05;0.1560026871;4;2;0;0;0;0;6;2.564.058.398;1.282.029.199;0;0;0;0;3.846.087.598;2.589.270.757;3;002563
834;008114;8114;0;PARQUE NACIONAL URBANO;0.005915165559;2.13E-06;0.02648407244;5;1;0;1;0;0;0;1.887.927.172;3.775.854.344;0;3.775.854.344;0;0;0;4.247.123.524;5;008114
835;007309;7309;0;BENJAMIN HERRERA;0.01550951163;1.44E-05;0.179207546;206;270;1;2;0;1;5;1.149.505.166;1.506.632.985;5.580.122.167;1.116.024.433;0;5.580.122.167;2.790.061.083;1.951.867.749;4;007309
836;006308;6308;0;FRANCO;0.03855760863;5.87E-05;0.729689218;435;482;0;10;0;0;7;5.961.442.067;66.055.519;0;1.370.446.452;0;0;9.593.125.165;789.176.132;0;006308
837;004586;4586;0;JIMENEZ DE QUESADA II SECTOR;0.02401167839;2.17E-05;0.269732944;201;86;0;13;0;0;16;7.451.815.006;3.188.338.759;0;4.819.581.845;0;0;5.931.793.039;1.261.417.152;5;004586
838;002566;2566;0;LA PAZ;0.02609586518;1.93E-05;0.2402976693;97;15;0;7;0;0;2;4.036.660.043;6.242.257.798;0;2.913.053.639;0;0;8.323.010.397;4.957.717.883;0;002566
839;002549;2549;0;VILLA GLORIA;0.02602850595;1.55E-05;0.1930862666;60;31;0;5;0;0;7;3.107.419.345;1.605.499.995;0;2.589.516.121;0;0;3.625.322.569;6.655.599.118;0;002549
840;001348;1348;0;LA CABANA;0.01813896936;1.46E-05;0.1810455915;22;39;0;8;0;0;4;121.516.353;215.415.353;0;4.418.776.472;0;0;2.209.388.236;6.988.365.696;5;001348
841;008208;8208;0;PARDO RUBIO;0.02804942275;2.82E-05;0.3510643363;670;122;2;8;0;0;13;1.908.482.095;3.475.146.502;5.696.961.478;2.278.784.591;0;0;3.703.024.961;1.491.384.832;1;008208
842;005675;5675;0;BOLIVIA;0.03177039901;3.34E-05;0.4155908713;222;131;0;10;0;0;14;5.341.792.021;3.152.138.535;0;2.406.212.622;0;0;3.368.697.671;8.070.268.442;0;005675
843;006319;6319;0;TERMINAL DE TRANSPORTES;0.02259598832;3.16E-05;0.3928224169;524;223;0;4;0;1;11;1.333.936.093;5.676.865.433;0;1.018.271.827;0;2.545.679.566;2.800.247.523;1.199.942.347;0;006319
844;006313;6313;0;SALITRE OCCIDENTAL;0.03520361982;6.89E-05;0.8564715809;1352;353;1;23;12;0;24;1.578.569.599;4.121.561.157;1.167.581.064;2.685.436.448;1.401.097.277;0;2.802.194.555;1.575.982.549;1;006313
845;007312;7312;0;RAFAEL URIBE;0.01295849094;9.75E-06;0.1211928149;115;169;1;1;0;0;2;9.489.011.383;1.394.472.108;8.251.314.246;8.251.314.246;0;0;1.650.262.849;1.551.441.903;0;007312
846;009245;9245;0;PINOS DE LOMBARDIA;0.02687834198;3.54E-05;0.4408059192;474;107;0;6;0;0;18;1.075.303.165;2.427.372.123;0;1.361.143.247;0;0;408.342.974;9.197.375.629;0;009245
847;004306;4306;0;LA TRINIDAD;0.02247719673;1.67E-05;0.2076152455;279;81;1;2;0;0;7;1.343.831.949;3.901.447.595;4.816.601.969;9.633.203.937;0;0;3.371.621.378;1.146.865.839;0;004306
848;003209;3209;0;EL DORADO;0.02841365243;2.55E-05;0.3175663225;69;19;0;4;0;0;7;2.172.774.476;598.300.218;0;1.259.579.406;0;0;2.204.263.961;3.654.856.501;3;003209
849;004407;4407;0;ALCALA;0.02012698976;2.47E-05;0.3068304133;216;49;0;9;0;0;7;7.039.719.359;1.596.973.373;0;2.933.216.399;0;0;2.281.390.533;757.592.702;0;004407
